area,area_title,area_type,naics,naics_title,i_group,own_code,occ_code,occ_title,o_group,tot_emp,emp_prse,jobs_1000,loc_quotient,pct_total,h_mean,a_mean,mean_prse,h_pct10,h_pct25,h_median,h_pct75,h_pct90,a_pct10,a_pct25,a_median,a_pct75,a_pct90,annual,hourly
99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-9044,"Teaching Assistants, Postsecondary",detailed,"137,500",2.8,,,,*,"36,460",1.9,*,*,*,*,*,"18,950","24,570","32,080","47,370","59,480",TRUE,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-9045,"Teaching Assistants, Except Postsecondary",detailed,"1,346,910",0.6,,,,*,"29,640",0.6,*,*,*,*,*,"18,940","22,920","27,920","35,300","43,040",TRUE,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-9090,Miscellaneous Educational Instruction and Library Workers,broad,"129,040",1.8,,,,22.10,"45,970",1.7,9.06,12.26,19.38,28.24,39.11,"18,840","25,500","40,310","58,740","81,360",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,25-9099,"Educational Instruction and Library Workers, All Other",detailed,"129,040",1.8,,,,22.10,"45,970",1.7,9.06,12.26,19.38,28.24,39.11,"18,840","25,500","40,310","58,740","81,360",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"2,017,810",0.7,,,,29.79,"61,960",0.7,11.49,16.02,24.59,36.53,52.33,"23,890","33,310","51,150","75,980","108,840",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,27-1000,Art and Design Workers,minor,"633,420",0.9,,,,27.54,"57,290",0.6,11.83,15.37,23.14,34.36,48.25,"24,600","31,980","48,130","71,460","100,350",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,27-1010,Artists and Related Workers,broad,"96,760",2.2,,,,43.01,"89,470",1.2,16.64,25.59,37.14,52.89,75.29,"34,620","53,230","77,250","110,020","156,600",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,27-1011,Art Directors,detailed,"42,890",2.1,,,,52.69,"109,600",1.3,25.60,33.23,45.30,62.66,90.75,"53,240","69,110","94,220","130,330","188,750",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,27-1012,Craft Artists,detailed,"4,640",8.5,,,,18.63,"38,740",2.2,9.96,12.51,16.69,22.24,30.27,"20,710","26,030","34,710","46,250","62,960",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",detailed,"12,350",7.1,,,,30.30,"63,030",5.5,9.65,15.58,24.30,35.63,54.31,"20,070","32,400","50,550","74,110","112,970",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,27-1014,Special Effects Artists and Animators,detailed,"29,340",4.2,,,,40.76,"84,780",2.1,19.35,26.63,36.19,49.68,67.28,"40,250","55,390","75,270","103,330","139,940",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,27-1019,"Artists and Related Workers, All Other",detailed,"7,550",7.6,,,,32.57,"67,750",4.0,13.44,18.48,31.01,44.72,52.84,"27,950","38,440","64,490","93,010","109,900",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,27-1020,Designers,broad,"536,660",0.9,,,,24.75,"51,490",0.6,11.59,14.69,21.35,30.85,42.34,"24,100","30,550","44,400","64,160","88,070",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,27-1021,Commercial and Industrial Designers,detailed,"32,770",2.9,,,,35.49,"73,820",1.0,19.17,25.61,33.12,43.74,55.27,"39,860","53,270","68,890","90,980","114,950",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,27-1022,Fashion Designers,detailed,"22,030",4.2,,,,41.40,"86,110",2.5,17.92,25.20,35.48,48.48,71.64,"37,260","52,410","73,790","100,830","149,010",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,27-1023,Floral Designers,detailed,"41,770",2.4,,,,14.31,"29,760",0.8,9.47,11.19,13.48,16.76,19.90,"19,710","23,280","28,040","34,870","41,400",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,27-1024,Graphic Designers,detailed,"215,930",0.9,,,,27.17,"56,510",0.5,14.81,18.75,25.05,33.13,42.89,"30,810","39,000","52,110","68,920","89,210",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,27-1025,Interior Designers,detailed,"60,650",2.9,,,,29.32,"60,990",1.1,15.37,20.32,26.94,35.33,46.38,"31,970","42,260","56,040","73,490","96,470",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,27-1026,Merchandise Displayers and Window Trimmers,detailed,"140,850",2.6,,,,15.84,"32,940",0.7,10.40,11.88,14.16,17.95,23.75,"21,630","24,710","29,460","37,330","49,410",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,27-1027,Set and Exhibit Designers,detailed,"12,040",6.3,,,,30.04,"62,480",2.4,14.86,18.51,26.25,37.77,50.96,"30,910","38,500","54,600","78,560","105,990",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,27-1029,"Designers, All Other",detailed,"10,610",6.0,,,,35.34,"73,510",2.5,14.49,21.70,31.07,43.57,63.75,"30,130","45,140","64,620","90,630","132,610",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,27-2000,"Entertainers and Performers, Sports and Related Workers",minor,"536,540",2.8,,,,30.10,"62,600",2.1,9.66,13.05,21.76,35.51,59.33,"20,090","27,140","45,250","73,860","123,410",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,27-2010,"Actors, Producers, and Directors",broad,"181,830",7.8,,,,40.52,"84,290",2.4,12.53,20.04,30.34,50.05,78.90,"26,070","41,670","63,110","104,110","164,110",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,27-2011,Actors,detailed,"52,620",13.6,,,,29.14,*,4.2,9.52,12.59,20.43,29.29,60.41,*,*,*,*,*,,TRUE
99,U.S.,1,000000,Cross-industry,cross-industry,1235,27-2012,Producers and Directors,detailed,"129,210",5.7,,,,45.16,"93,940",2.7,17.06,24.44,35.78,55.06,83.50,"35,480","50,840","74,420","114,530","173,680",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,27-2020,"Athletes, Coaches, Umpires, and Related Workers",broad,"272,840",1.4,,,,*,"46,460",1.0,*,*,*,*,*,"18,980","23,770","34,680","54,270","80,760",TRUE,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,27-2021,Athletes and Sports Competitors,detailed,"11,330",5.2,,,,*,"93,140",5.5,*,*,*,*,*,"19,280","25,770","51,370","109,920",#,TRUE,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,27-2022,Coaches and Scouts,detailed,"241,390",1.6,,,,*,"44,910",0.8,*,*,*,*,*,"19,040","23,950","34,840","53,980","78,890",TRUE,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,27-2023,"Umpires, Referees, and Other Sports Officials",detailed,"20,120",3.3,,,,*,"38,810",4.3,*,*,*,*,*,"18,310","21,580","28,550","44,750","62,490",TRUE,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,27-2030,Dancers and Choreographers,broad,"14,320",6.5,,,,23.83,"49,570",2.5,10.14,12.75,18.68,29.03,45.89,"21,090","26,520","38,850","60,370","95,460",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,27-2031,Dancers,detailed,"9,690",8.1,,,,22.91,*,3.0,10.10,12.05,17.49,27.48,43.41,*,*,*,*,*,,TRUE
99,U.S.,1,000000,Cross-industry,cross-industry,1235,27-2032,Choreographers,detailed,"4,630",10.5,,,,25.77,"53,590",3.4,10.48,15.30,22.27,31.75,48.90,"21,800","31,820","46,330","66,040","101,710",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,27-2040,"Musicians, Singers, and Related Workers",broad,"51,710",2.6,,,,38.15,*,2.2,11.11,17.08,28.88,48.33,77.08,*,*,*,*,*,,TRUE
99,U.S.,1,000000,Cross-industry,cross-industry,1235,27-2041,Music Directors and Composers,detailed,"10,580",4.5,,,,31.09,"64,670",4.2,11.10,16.01,24.84,36.06,60.19,"23,100","33,290","51,670","75,010","125,200",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,27-2042,Musicians and Singers,detailed,"41,130",2.9,,,,39.96,*,2.5,11.11,17.48,30.39,50.76,80.70,*,*,*,*,*,,TRUE
99,U.S.,1,000000,Cross-industry,cross-industry,1235,27-2090,"Miscellaneous Entertainers and Performers, Sports and Related Workers",detailed,"15,840",11.9,,,,23.40,*,7.4,8.82,11.00,15.86,24.78,43.93,*,*,*,*,*,,TRUE
99,U.S.,1,000000,Cross-industry,cross-industry,1235,27-2090,"Miscellaneous Entertainers and Performers, Sports and Related Workers",broad,"15,840",11.9,,,,23.40,*,7.4,8.82,11.00,15.86,24.78,43.93,*,*,*,*,*,,TRUE
99,U.S.,1,000000,Cross-industry,cross-industry,1235,27-3000,Media and Communication Workers,minor,"609,210",0.7,,,,32.61,"67,830",0.4,14.46,20.19,28.48,39.39,54.42,"30,080","41,980","59,230","81,930","113,190",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,27-3010,Broadcast Announcers and Radio Disc Jockeys,broad,"29,230",2.7,,,,25.76,"53,580",1.9,9.29,11.54,16.65,26.95,50.57,"19,330","24,010","34,630","56,060","105,180",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,27-3011,Broadcast Announcers and Radio Disc Jockeys,detailed,"29,230",2.7,,,,25.76,"53,580",1.9,9.29,11.54,16.65,26.95,50.57,"19,330","24,010","34,630","56,060","105,180",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,27-3020,"News Analysts, Reporters and Journalists",broad,"44,100",2.7,,,,30.00,"62,400",1.6,11.79,15.12,22.25,36.50,56.33,"24,520","31,450","46,270","75,920","117,170",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,27-3023,"News Analysts, Reporters, and Journalists",detailed,"44,100",2.7,,,,30.00,"62,400",1.6,11.79,15.12,22.25,36.50,56.33,"24,520","31,450","46,270","75,920","117,170",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,27-3030,Public Relations Specialists,broad,"244,730",1.0,,,,33.75,"70,190",0.6,16.63,21.87,29.40,39.98,55.50,"34,590","45,480","61,150","83,170","115,430",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,27-3031,Public Relations Specialists,detailed,"244,730",1.0,,,,33.75,"70,190",0.6,16.63,21.87,29.40,39.98,55.50,"34,590","45,480","61,150","83,170","115,430",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,27-3040,Writers and Editors,broad,"192,580",1.1,,,,35.42,"73,680",0.6,16.85,22.98,31.31,42.74,57.96,"35,050","47,810","65,120","88,900","120,550",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,27-3041,Editors,detailed,"95,970",1.7,,,,34.57,"71,910",1.0,15.68,21.25,29.50,41.22,58.79,"32,620","44,190","61,370","85,730","122,280",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,27-3042,Technical Writers,detailed,"50,760",1.7,,,,36.95,"76,860",0.6,21.31,27.20,35.03,44.99,56.37,"44,320","56,570","72,850","93,590","117,250",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,27-3043,Writers and Authors,detailed,"45,860",2.0,,,,35.51,"73,860",1.4,16.18,22.42,30.39,41.88,58.87,"33,660","46,640","63,200","87,110","122,450",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,27-3090,Miscellaneous Media and Communication Workers,broad,"98,560",2.2,,,,27.49,"57,170",1.0,12.36,17.67,25.15,35.10,46.37,"25,710","36,750","52,310","73,000","96,460",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,27-3091,Interpreters and Translators,detailed,"58,870",3.1,,,,27.40,"57,000",1.4,13.54,18.15,24.92,34.42,45.37,"28,170","37,740","51,830","71,590","94,370",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,27-3092,Court Reporters and Simultaneous Captioners,detailed,"14,530",4.3,,,,31.25,"64,990",1.8,15.18,21.21,28.91,41.06,51.06,"31,570","44,120","60,130","85,400","106,210",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,27-3099,"Media and Communication Workers, All Other",detailed,"25,160",4.2,,,,25.51,"53,060",1.8,10.97,14.80,22.88,32.59,44.55,"22,820","30,790","47,580","67,790","92,660",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,27-4000,Media and Communication Equipment Workers,minor,"238,630",2.1,,,,27.86,"57,950",1.7,11.62,15.62,23.21,34.23,48.16,"24,160","32,490","48,270","71,190","100,180",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,27-4011,Audio and Video Technicians,detailed,"73,960",2.4,,,,24.65,"51,260",1.1,12.83,16.47,22.07,30.10,39.99,"26,690","34,270","45,910","62,610","83,170",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,27-4012,Broadcast Technicians,detailed,"28,650",3.2,,,,22.50,"46,800",1.3,10.40,13.14,19.51,29.10,39.46,"21,620","27,320","40,570","60,520","82,080",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,27-4014,Sound Engineering Technicians,detailed,"12,890",5.1,,,,32.25,"67,090",3.3,12.50,16.96,26.32,38.04,58.33,"25,990","35,270","54,740","79,130","121,320",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,27-4020,Photographers,broad,"50,620",2.3,,,,21.85,"45,440",1.7,9.92,12.09,17.44,27.53,38.19,"20,630","25,150","36,280","57,250","79,440",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,27-4021,Photographers,detailed,"50,620",2.3,,,,21.85,"45,440",1.7,9.92,12.09,17.44,27.53,38.19,"20,630","25,150","36,280","57,250","79,440",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,27-4030,"Television, Video, and Film Camera Operators and Editors",broad,"49,070",3.7,,,,37.27,"77,510",3.6,14.25,19.98,28.76,43.45,68.53,"29,650","41,560","59,810","90,370","142,540",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,27-4031,"Camera Operators, Television, Video, and Film",detailed,"21,500",3.9,,,,31.23,"64,960",2.7,12.77,17.87,26.52,37.56,53.26,"26,560","37,180","55,160","78,120","110,790",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,27-4032,Film and Video Editors,detailed,"27,570",4.7,,,,41.97,"87,300",4.5,15.75,21.78,30.66,47.70,80.93,"32,750","45,310","63,780","99,220","168,320",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,27-4098,"Lighting Technicians and Media and Communication Equipment Workers, All Other",detailed,"23,440",9.8,,,,35.43,"73,700",1.7,14.12,21.67,35.32,46.63,56.12,"29,360","45,080","73,460","96,980","116,740",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,29-0000,Healthcare Practitioners and Technical Occupations,major,"8,673,140",0.3,,,,40.21,"83,640",0.2,16.65,23.55,32.78,46.83,69.41,"34,630","48,990","68,190","97,400","144,370",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,29-1000,Healthcare Diagnosing or Treating Practitioners,minor,"5,685,500",0.4,,,,49.26,"102,470",0.3,25.50,30.75,39.61,55.92,84.50,"53,040","63,960","82,380","116,320","175,760",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,29-1010,Chiropractors,broad,"35,010",2.5,,,,40.87,"85,010",1.9,16.97,25.38,33.82,47.00,70.90,"35,290","52,800","70,340","97,760","147,480",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,29-1011,Chiropractors,detailed,"35,010",2.5,,,,40.87,"85,010",1.9,16.97,25.38,33.82,47.00,70.90,"35,290","52,800","70,340","97,760","147,480",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,29-1020,Dentists,broad,"127,200",1.6,,,,88.01,"183,060",1.1,38.30,54.75,76.54,#,#,"79,670","113,880","159,200",#,#,,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,29-1021,"Dentists, General",detailed,"110,730",1.9,,,,85.70,"178,260",1.2,38.87,54.36,74.81,#,#,"80,850","113,060","155,600",#,#,,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,29-1022,Oral and Maxillofacial Surgeons,detailed,"4,650",9.6,,,,114.21,"237,570",4.4,31.42,83.40,#,#,#,"65,360","173,470",#,#,#,,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,29-1023,Orthodontists,detailed,"5,990",8.4,,,,110.98,"230,830",4.2,35.33,66.99,#,#,#,"73,490","139,330",#,#,#,,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,29-1024,Prosthodontists,detailed,490,27.2,,,,106.17,"220,840",10.3,46.18,61.39,#,#,#,"96,060","127,690",#,#,#,,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,29-1029,"Dentists, All Other Specialists",detailed,"5,330",11.8,,,,85.59,"178,040",5.0,45.31,54.73,70.78,#,#,"94,240","113,830","147,220",#,#,,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,29-1030,Dietitians and Nutritionists,broad,"67,670",1.3,,,,29.97,"62,330",0.4,18.70,24.14,29.46,36.01,42.00,"38,890","50,220","61,270","74,900","87,360",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,29-1031,Dietitians and Nutritionists,detailed,"67,670",1.3,,,,29.97,"62,330",0.4,18.70,24.14,29.46,36.01,42.00,"38,890","50,220","61,270","74,900","87,360",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,29-1040,Optometrists,broad,"39,420",2.6,,,,59.12,"122,980",1.2,28.46,42.20,55.41,68.65,93.32,"59,200","87,780","115,250","142,790","194,100",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,29-1041,Optometrists,detailed,"39,420",2.6,,,,59.12,"122,980",1.2,28.46,42.20,55.41,68.65,93.32,"59,200","87,780","115,250","142,790","194,100",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,29-1050,Pharmacists,broad,"311,200",1.2,,,,60.34,"125,510",0.3,42.50,53.91,61.58,71.47,78.32,"88,400","112,140","128,090","148,660","162,900",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,29-1051,Pharmacists,detailed,"311,200",1.2,,,,60.34,"125,510",0.3,42.50,53.91,61.58,71.47,78.32,"88,400","112,140","128,090","148,660","162,900",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,29-1070,Physician Assistants,broad,"120,090",1.5,,,,54.04,"112,410",0.4,34.96,44.62,53.97,62.75,75.54,"72,720","92,800","112,260","130,530","157,120",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,29-1071,Physician Assistants,detailed,"120,090",1.5,,,,54.04,"112,410",0.4,34.96,44.62,53.97,62.75,75.54,"72,720","92,800","112,260","130,530","157,120",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,29-1080,Podiatrists,broad,"9,770",3.5,,,,68.60,"142,680",2.0,26.04,40.91,60.69,86.04,#,"54,150","85,090","126,240","178,960",#,,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,29-1081,Podiatrists,detailed,"9,770",3.5,,,,68.60,"142,680",2.0,26.04,40.91,60.69,86.04,#,"54,150","85,090","126,240","178,960",#,,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,29-1120,Therapists,broad,"709,730",0.7,,,,38.87,"80,850",0.2,23.46,29.68,37.88,47.18,57.10,"48,800","61,740","78,790","98,130","118,770",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,29-1122,Occupational Therapists,detailed,"133,570",1.2,,,,41.45,"86,210",0.4,27.31,33.51,40.84,48.84,58.41,"56,800","69,710","84,950","101,590","121,490",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,29-1123,Physical Therapists,detailed,"233,350",1.1,,,,43.35,"90,170",0.3,29.87,35.55,43.00,50.10,59.97,"62,120","73,940","89,440","104,210","124,740",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,29-1124,Radiation Therapists,detailed,"17,860",3.4,,,,44.05,"91,620",1.0,28.50,33.74,41.14,50.88,61.84,"59,280","70,170","85,560","105,830","128,630",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,29-1125,Recreational Therapists,detailed,"19,070",2.4,,,,24.58,"51,130",0.8,14.85,18.19,23.18,29.79,37.49,"30,880","37,840","48,220","61,960","77,970",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,29-1126,Respiratory Therapists,detailed,"132,090",1.1,,,,30.75,"63,950",0.3,21.56,25.39,29.48,35.65,41.82,"44,850","52,820","61,330","74,160","86,980",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,29-1127,Speech-Language Pathologists,detailed,"154,360",1.6,,,,39.43,"82,000",0.6,23.96,29.78,38.04,47.78,58.30,"49,840","61,940","79,120","99,380","121,260",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,29-1128,Exercise Physiologists,detailed,"7,280",4.1,,,,26.32,"54,750",2.7,16.82,19.96,23.64,29.64,37.65,"34,990","41,530","49,170","61,650","78,310",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,29-1129,"Therapists, All Other",detailed,"12,170",4.9,,,,28.17,"58,600",2.1,14.95,19.75,25.31,34.38,45.84,"31,090","41,070","52,650","71,500","95,340",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,29-1130,Veterinarians,broad,"74,540",1.8,,,,50.39,"104,820",1.1,27.92,36.34,45.90,58.94,77.30,"58,080","75,580","95,460","122,590","160,780",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,29-1131,Veterinarians,detailed,"74,540",1.8,,,,50.39,"104,820",1.1,27.92,36.34,45.90,58.94,77.30,"58,080","75,580","95,460","122,590","160,780",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,29-1140,Registered Nurses,broad,"2,982,280",0.5,,,,37.24,"77,460",0.2,25.04,28.90,35.24,43.64,53.47,"52,080","60,110","73,300","90,760","111,220",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"2,982,280",0.5,,,,37.24,"77,460",0.2,25.04,28.90,35.24,43.64,53.47,"52,080","60,110","73,300","90,760","111,220",,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,29-1150,Nurse Anesthetists,broad,"43,570",3.9,,,,87.04,"181,040",0.9,61.29,71.20,84.03,97.95,#,"127,480","148,110","174,790","203,730",#,,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,29-1151,Nurse Anesthetists,detailed,"43,570",3.9,,,,87.04,"181,040",0.9,61.29,71.20,84.03,97.95,#,"127,480","148,110","174,790","203,730",#,,
99,U.S.,1,000000,Cross-industry,cross-industry,1235,29-1160,Nurse Midwives,broad,"6,930",4.9,,,,52.31,"108,810",1.3,33.17,41.82,50.50,61.11,76.44,"69,000","86,990","105,030","127,110","158,990",,
