AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-1000,Supervisors of Production Workers,minor,"599,900",0.4,,,,32.12,"66,800",0.2,18.27,23.32,30.22,38.83,49.28,"37,990","48,500","62,850","80,770","102,510",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-1010,First-Line Supervisors of Production and Operating Workers,broad,"599,900",0.4,,,,32.12,"66,800",0.2,18.27,23.32,30.22,38.83,49.28,"37,990","48,500","62,850","80,770","102,510",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-1011,First-Line Supervisors of Production and Operating Workers,detailed,"599,900",0.4,,,,32.12,"66,800",0.2,18.27,23.32,30.22,38.83,49.28,"37,990","48,500","62,850","80,770","102,510",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-2000,Assemblers and Fabricators,minor,"1,724,470",0.8,,,,18.05,"37,550",0.4,11.65,13.69,16.81,21.11,26.94,"24,230","28,480","34,970","43,920","56,030",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-2010,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",broad,"38,460",2.9,,,,26.69,"55,510",2.3,15.96,19.28,25.56,34.08,40.16,"33,200","40,100","53,160","70,890","83,530",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-2011,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",detailed,"38,460",2.9,,,,26.69,"55,510",2.3,15.96,19.28,25.56,34.08,40.16,"33,200","40,100","53,160","70,890","83,530",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-2020,"Electrical, Electronics, and Electromechanical Assemblers",broad,"296,380",1.5,,,,18.66,"38,810",0.9,12.38,14.29,17.53,22.01,27.28,"25,750","29,720","36,460","45,780","56,740",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-2021,"Coil Winders, Tapers, and Finishers",detailed,"12,580",6.1,,,,19.37,"40,280",1.9,12.95,14.94,18.26,22.74,27.96,"26,930","31,070","37,970","47,300","58,150",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-2028,"Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers",detailed,"283,800",1.6,,,,18.63,"38,750",0.9,12.36,14.26,17.49,21.97,27.24,"25,700","29,660","36,390","45,700","56,670",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-2030,Engine and Other Machine Assemblers,broad,"41,510",5.3,,,,22.69,"47,190",1.8,14.87,17.40,22.00,28.15,31.61,"30,930","36,200","45,770","58,540","65,740",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-2031,Engine and Other Machine Assemblers,detailed,"41,510",5.3,,,,22.69,"47,190",1.8,14.87,17.40,22.00,28.15,31.61,"30,930","36,200","45,770","58,540","65,740",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-2040,Structural Metal Fabricators and Fitters,broad,"69,550",2.7,,,,21.51,"44,750",1.0,13.82,16.58,20.09,25.04,30.74,"28,750","34,480","41,780","52,080","63,950",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-2041,Structural Metal Fabricators and Fitters,detailed,"69,550",2.7,,,,21.51,"44,750",1.0,13.82,16.58,20.09,25.04,30.74,"28,750","34,480","41,780","52,080","63,950",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-2050,Fiberglass Laminators and Fabricators,broad,"18,800",5.7,,,,18.41,"38,280",1.2,12.54,14.68,17.76,21.58,25.00,"26,090","30,530","36,950","44,890","52,010",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-2051,Fiberglass Laminators and Fabricators,detailed,"18,800",5.7,,,,18.41,"38,280",1.2,12.54,14.68,17.76,21.58,25.00,"26,090","30,530","36,950","44,890","52,010",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-2060,Timing Device Assemblers and Adjusters,broad,"1,000",14.5,,,,18.96,"39,430",4.9,13.05,14.33,17.39,22.74,28.33,"27,140","29,800","36,170","47,300","58,930",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-2061,Timing Device Assemblers and Adjusters,detailed,"1,000",14.5,,,,18.96,"39,430",4.9,13.05,14.33,17.39,22.74,28.33,"27,140","29,800","36,170","47,300","58,930",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-2090,Miscellaneous Assemblers and Fabricators,broad,"1,258,780",0.9,,,,17.30,"35,980",0.4,11.28,13.34,16.13,19.80,25.20,"23,470","27,740","33,550","41,190","52,410",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-2090,Miscellaneous Assemblers and Fabricators,detailed,"1,258,780",0.9,,,,17.30,"35,980",0.4,11.28,13.34,16.13,19.80,25.20,"23,470","27,740","33,550","41,190","52,410",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-3000,Food Processing Workers,minor,"777,500",1.1,,,,15.69,"32,640",0.3,10.63,12.61,14.88,18.28,22.32,"22,110","26,220","30,960","38,030","46,420",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-3010,Bakers,broad,"168,890",1.9,,,,14.93,"31,060",0.5,10.13,11.93,14.13,17.31,20.82,"21,070","24,810","29,400","36,000","43,310",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-3011,Bakers,detailed,"168,890",1.9,,,,14.93,"31,060",0.5,10.13,11.93,14.13,17.31,20.82,"21,070","24,810","29,400","36,000","43,310",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-3020,"Butchers and Other Meat, Poultry, and Fish Processing Workers",broad,"367,970",1.9,,,,15.56,"32,370",0.5,10.74,12.76,14.94,18.09,21.31,"22,330","26,540","31,080","37,630","44,320",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-3021,Butchers and Meat Cutters,detailed,"142,220",3.0,,,,16.65,"34,630",0.8,10.68,12.96,15.82,19.68,24.25,"22,210","26,950","32,900","40,930","50,440",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",detailed,"147,760",3.2,,,,14.81,"30,800",0.9,10.63,12.54,14.51,17.19,19.25,"22,100","26,070","30,190","35,760","40,050",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-3023,Slaughterers and Meat Packers,detailed,"77,980",3.3,,,,15.00,"31,210",0.8,11.14,13.00,14.76,17.30,19.23,"23,170","27,050","30,710","35,980","40,000",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-3090,Miscellaneous Food Processing Workers,broad,"240,640",1.6,,,,16.43,"34,170",0.4,10.97,12.98,15.36,19.21,23.82,"22,810","26,990","31,950","39,950","49,540",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-3091,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",detailed,"19,010",4.4,,,,17.01,"35,370",1.6,10.83,13.01,15.62,19.91,25.45,"22,530","27,060","32,480","41,410","52,940",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-3092,Food Batchmakers,detailed,"153,270",2.0,,,,16.81,"34,970",0.6,11.00,13.06,15.72,19.89,24.32,"22,890","27,170","32,710","41,370","50,580",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-3093,Food Cooking Machine Operators and Tenders,detailed,"26,530",4.4,,,,16.43,"34,180",0.9,11.09,13.02,15.87,19.07,23.24,"23,070","27,080","33,010","39,670","48,330",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-3099,"Food Processing Workers, All Other",detailed,"41,840",3.6,,,,14.75,"30,680",0.6,10.81,12.31,14.24,16.78,19.26,"22,480","25,600","29,620","34,890","40,060",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4000,Metal Workers and Plastic Workers,minor,"1,691,060",0.5,,,,20.93,"43,540",0.2,13.15,15.79,19.60,24.87,30.82,"27,350","32,840","40,770","51,740","64,110",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4020,"Forming Machine Setters, Operators, and Tenders, Metal and Plastic",broad,"117,530",2.2,,,,19.86,"41,310",0.8,13.04,15.52,18.96,23.69,28.69,"27,120","32,270","39,430","49,270","59,680",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4021,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"69,300",2.7,,,,18.75,"38,990",0.7,12.82,14.83,18.05,22.28,26.32,"26,660","30,850","37,530","46,330","54,750",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4022,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"13,730",4.9,,,,20.90,"43,480",1.6,13.55,16.25,19.92,25.20,30.07,"28,180","33,790","41,430","52,420","62,550",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4023,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"34,500",4.9,,,,21.69,"45,110",1.4,13.99,16.85,20.96,25.44,30.56,"29,100","35,050","43,600","52,910","63,570",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4030,"Machine Tool Cutting Setters, Operators, and Tenders, Metal and Plastic",broad,"297,430",1.2,,,,18.99,"39,500",0.4,12.81,14.81,18.07,22.53,27.27,"26,650","30,810","37,590","46,860","56,720",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"179,300",1.6,,,,18.58,"38,650",0.6,12.69,14.63,17.78,21.94,26.26,"26,400","30,440","36,980","45,630","54,630",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4032,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,"9,090",6.0,,,,20.58,"42,800",1.7,13.12,15.54,19.13,24.54,30.44,"27,300","32,310","39,780","51,050","63,320",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,"69,570",2.4,,,,18.65,"38,800",0.5,12.78,14.57,17.73,22.03,26.34,"26,580","30,310","36,880","45,820","54,790",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4034,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,"23,710",3.8,,,,20.72,"43,100",0.8,13.47,16.20,19.90,24.44,29.67,"28,020","33,690","41,380","50,840","61,710",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4035,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"15,760",5.2,,,,21.60,"44,920",1.5,13.59,16.51,20.74,25.25,30.84,"28,270","34,340","43,150","52,520","64,150",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4040,Machinists,broad,"360,340",1.2,,,,22.98,"47,800",0.4,14.06,17.26,22.04,27.85,33.20,"29,240","35,900","45,840","57,930","69,050",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4041,Machinists,detailed,"360,340",1.2,,,,22.98,"47,800",0.4,14.06,17.26,22.04,27.85,33.20,"29,240","35,900","45,840","57,930","69,050",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4050,"Metal Furnace Operators, Tenders, Pourers, and Casters",broad,"22,490",4.2,,,,21.57,"44,860",1.1,14.05,16.80,20.67,25.85,30.68,"29,220","34,940","43,000","53,780","63,800",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4051,Metal-Refining Furnace Operators and Tenders,detailed,"15,290",5.1,,,,22.12,"46,000",1.4,14.30,17.21,21.45,26.81,31.04,"29,750","35,790","44,610","55,770","64,570",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4052,"Pourers and Casters, Metal",detailed,"7,200",6.4,,,,20.41,"42,440",1.4,13.69,16.11,19.31,24.16,29.41,"28,480","33,500","40,170","50,250","61,160",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4060,"Model Makers and Patternmakers, Metal and Plastic",broad,"5,800",5.7,,,,26.26,"54,630",1.6,15.27,19.07,24.83,32.96,39.41,"31,760","39,660","51,650","68,560","81,960",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4061,"Model Makers, Metal and Plastic",detailed,"3,400",7.7,,,,27.97,"58,180",2.2,15.84,20.28,26.33,35.68,41.23,"32,950","42,180","54,780","74,210","85,770",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4062,"Patternmakers, Metal and Plastic",detailed,"2,400",8.4,,,,23.83,"49,570",2.2,14.50,17.89,23.16,29.30,35.40,"30,160","37,220","48,160","60,940","73,640",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4070,"Molders and Molding Machine Setters, Operators, and Tenders, Metal and Plastic",broad,"171,110",1.9,,,,17.40,"36,190",0.5,11.34,13.36,16.14,20.26,25.36,"23,590","27,790","33,560","42,140","52,760",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4071,Foundry Mold and Coremakers,detailed,"16,090",6.3,,,,18.45,"38,370",1.4,12.06,14.52,17.86,22.09,26.12,"25,080","30,190","37,140","45,940","54,330",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"155,020",1.9,,,,17.29,"35,960",0.5,11.30,13.28,15.91,20.04,25.28,"23,500","27,620","33,100","41,680","52,570",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4080,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",broad,"134,660",2.0,,,,19.13,"39,800",1.0,12.50,14.62,18.03,22.91,28.39,"26,000","30,410","37,510","47,650","59,050",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,"134,660",2.0,,,,19.13,"39,800",1.0,12.50,14.62,18.03,22.91,28.39,"26,000","30,410","37,510","47,650","59,050",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4110,Tool and Die Makers,broad,"61,190",2.1,,,,26.69,"55,520",0.5,16.75,20.91,26.33,31.84,38.02,"34,840","43,500","54,760","66,220","79,090",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4111,Tool and Die Makers,detailed,"61,190",2.1,,,,26.69,"55,520",0.5,16.75,20.91,26.33,31.84,38.02,"34,840","43,500","54,760","66,220","79,090",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4120,"Welding, Soldering, and Brazing Workers",broad,"430,700",0.9,,,,22.25,"46,280",0.3,14.55,17.23,21.05,25.64,31.61,"30,270","35,840","43,790","53,330","65,760",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4121,"Welders, Cutters, Solderers, and Brazers",detailed,"397,550",0.9,,,,22.45,"46,690",0.3,14.73,17.37,21.25,25.88,31.85,"30,640","36,140","44,190","53,820","66,250",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",detailed,"33,150",3.1,,,,19.86,"41,320",1.2,13.46,15.69,18.95,23.44,28.20,"27,990","32,630","39,410","48,750","58,660",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4190,Miscellaneous Metal Workers and Plastic Workers,broad,"89,810",2.1,,,,19.26,"40,060",0.7,12.51,14.46,17.89,23.03,28.85,"26,030","30,070","37,210","47,910","60,000",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",detailed,"16,550",3.7,,,,20.04,"41,680",1.2,13.13,15.61,19.00,23.44,28.70,"27,310","32,460","39,530","48,760","59,700",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4192,"Layout Workers, Metal and Plastic",detailed,"7,570",4.4,,,,24.51,"50,980",1.8,14.70,19.50,25.14,29.45,32.61,"30,580","40,570","52,300","61,260","67,830",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4193,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"38,470",3.3,,,,17.76,"36,950",0.7,12.27,13.96,16.75,20.31,25.07,"25,530","29,040","34,850","42,240","52,140",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4194,"Tool Grinders, Filers, and Sharpeners",detailed,"6,080",12.1,,,,21.00,"43,670",1.6,12.92,16.07,19.74,25.26,30.57,"26,880","33,430","41,060","52,530","63,600",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4199,"Metal Workers and Plastic Workers, All Other",detailed,"21,140",5.0,,,,18.98,"39,490",1.3,12.22,14.00,17.08,22.44,29.66,"25,430","29,120","35,520","46,680","61,700",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-5100,Printing Workers,minor,"230,720",1.2,,,,19.18,"39,890",0.5,12.05,14.29,18.08,23.15,28.60,"25,070","29,720","37,600","48,160","59,480",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-5110,Printing Workers,broad,"230,720",1.2,,,,19.18,"39,890",0.5,12.05,14.29,18.08,23.15,28.60,"25,070","29,720","37,600","48,160","59,480",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-5111,Prepress Technicians and Workers,detailed,"28,010",3.0,,,,20.85,"43,370",1.0,12.87,15.66,19.91,24.96,30.72,"26,760","32,570","41,410","51,910","63,890",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-5112,Printing Press Operators,detailed,"160,270",1.4,,,,19.32,"40,200",0.5,12.08,14.39,18.21,23.31,28.86,"25,120","29,940","37,880","48,480","60,040",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-5113,Print Binding and Finishing Workers,detailed,"42,450",3.0,,,,17.51,"36,430",0.8,11.53,13.52,16.47,20.81,25.07,"23,980","28,110","34,260","43,280","52,150",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-6000,"Textile, Apparel, and Furnishings Workers",minor,"491,520",0.9,,,,14.38,"29,920",0.3,9.63,11.33,13.47,16.18,19.90,"20,030","23,560","28,020","33,660","41,390",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-6010,Laundry and Dry-Cleaning Workers,broad,"179,890",1.3,,,,12.79,"26,600",0.4,9.20,10.52,12.24,14.44,16.98,"19,130","21,890","25,470","30,030","35,310",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-6011,Laundry and Dry-Cleaning Workers,detailed,"179,890",1.3,,,,12.79,"26,600",0.4,9.20,10.52,12.24,14.44,16.98,"19,130","21,890","25,470","30,030","35,310",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-6020,"Pressers, Textile, Garment, and Related Materials",broad,"31,980",4.0,,,,12.53,"26,050",0.8,9.16,10.54,12.30,14.22,15.58,"19,060","21,910","25,580","29,580","32,410",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-6021,"Pressers, Textile, Garment, and Related Materials",detailed,"31,980",4.0,,,,12.53,"26,050",0.8,9.16,10.54,12.30,14.22,15.58,"19,060","21,910","25,580","29,580","32,410",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-6030,Sewing Machine Operators,broad,"116,520",1.9,,,,14.14,"29,420",0.5,9.74,11.63,13.57,15.91,19.13,"20,270","24,190","28,230","33,080","39,790",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-6031,Sewing Machine Operators,detailed,"116,520",1.9,,,,14.14,"29,420",0.5,9.74,11.63,13.57,15.91,19.13,"20,270","24,190","28,230","33,080","39,790",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-6040,Shoe and Leather Workers,broad,"11,450",9.1,,,,15.12,"31,460",1.4,10.01,12.38,14.70,17.84,19.99,"20,820","25,750","30,580","37,110","41,580",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-6041,Shoe and Leather Workers and Repairers,detailed,"7,380",9.3,,,,15.13,"31,480",1.3,10.12,12.29,14.69,17.86,19.96,"21,050","25,570","30,550","37,160","41,510",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-6042,Shoe Machine Operators and Tenders,detailed,"4,080",19.0,,,,15.11,"31,430",2.2,10.01,12.66,14.72,17.80,20.13,"20,810","26,340","30,630","37,020","41,880",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-6050,"Tailors, Dressmakers, and Sewers",broad,"24,260",5.5,,,,16.97,"35,300",1.4,10.08,12.21,15.44,20.49,27.17,"20,960","25,410","32,120","42,630","56,520",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-6051,"Sewers, Hand",detailed,"3,410",10.0,,,,14.80,"30,790",1.9,10.11,11.87,14.42,17.51,19.57,"21,040","24,690","30,000","36,420","40,710",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-6052,"Tailors, Dressmakers, and Custom Sewers",detailed,"20,860",6.1,,,,17.33,"36,040",1.6,10.07,12.29,15.69,21.60,27.91,"20,940","25,570","32,640","44,920","58,050",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-6060,"Textile Machine Setters, Operators, and Tenders",broad,"64,220",2.4,,,,15.33,"31,900",0.7,10.88,12.84,14.75,17.66,20.23,"22,620","26,700","30,680","36,730","42,090",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-6061,Textile Bleaching and Dyeing Machine Operators and Tenders,detailed,"7,260",7.6,,,,15.19,"31,600",1.1,11.11,13.00,14.55,17.44,20.14,"23,100","27,050","30,260","36,280","41,880",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-6062,"Textile Cutting Machine Setters, Operators, and Tenders",detailed,"12,650",4.9,,,,14.85,"30,890",1.1,10.24,12.20,14.38,17.34,19.96,"21,300","25,380","29,910","36,070","41,520",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-6063,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",detailed,"18,830",4.2,,,,15.56,"32,370",1.2,10.81,12.65,14.95,18.01,21.09,"22,480","26,310","31,090","37,450","43,860",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-6064,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",detailed,"25,480",3.5,,,,15.45,"32,130",1.0,11.39,13.08,14.85,17.58,19.97,"23,680","27,220","30,890","36,570","41,530",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-6090,"Miscellaneous Textile, Apparel, and Furnishings Workers",broad,"63,200",3.3,,,,18.22,"37,890",0.9,11.01,13.36,16.69,21.32,27.65,"22,900","27,800","34,720","44,350","57,510",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-6091,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",detailed,"15,840",5.9,,,,18.83,"39,170",1.3,12.87,14.86,17.87,22.23,27.60,"26,770","30,910","37,160","46,230","57,420",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-6092,Fabric and Apparel Patternmakers,detailed,"4,670",13.3,,,,27.83,"57,880",3.8,13.08,16.46,23.88,37.01,49.36,"27,210","34,230","49,680","76,970","102,660",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-6093,Upholsterers,detailed,"26,180",3.8,,,,18.21,"37,870",0.9,11.34,13.90,17.43,21.62,26.27,"23,590","28,920","36,250","44,970","54,630",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-6099,"Textile, Apparel, and Furnishings Workers, All Other",detailed,"16,510",7.8,,,,14.94,"31,070",2.1,9.89,11.52,13.77,16.68,22.15,"20,570","23,970","28,650","34,700","46,070",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-7000,Woodworkers,minor,"240,750",1.3,,,,17.24,"35,850",0.4,11.15,13.32,16.25,19.94,24.90,"23,190","27,710","33,800","41,470","51,800",,
