AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-4010,"Archivists, Curators, and Museum Technicians",broad,"28,110",1.7,,,,,28.28,"58,830",1.0,14.64,18.56,24.09,35.65,46.40,"30,450","38,610","50,120","74,150","96,500",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-4011,Archivists,detailed,"6,120",4.5,,,,,29.75,"61,880",1.5,17.67,22.28,28.87,36.99,47.15,"36,750","46,350","60,050","76,930","98,070",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-4012,Curators,detailed,"11,030",2.1,,,,,30.71,"63,880",1.9,17.31,22.40,28.90,36.98,47.35,"35,990","46,590","60,110","76,920","98,490",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-4013,Museum Technicians and Conservators,detailed,"10,960",2.1,,,,,25.02,"52,030",1.2,14.01,17.52,22.90,29.53,38.36,"29,130","36,440","47,630","61,420","79,780",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-4020,Librarians and Media Collections Specialists,broad,"127,790",1.0,,,,,30.86,"64,180",0.4,17.94,23.06,29.42,37.21,47.06,"37,300","47,960","61,190","77,400","97,870",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-4022,Librarians and Media Collections Specialists,detailed,"127,790",1.0,,,,,30.86,"64,180",0.4,17.94,23.06,29.42,37.21,47.06,"37,300","47,960","61,190","77,400","97,870",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-4030,Library Technicians,broad,"73,000",1.6,,,,,18.79,"39,070",0.5,11.24,14.10,17.78,22.67,28.49,"23,370","29,330","36,970","47,160","59,250",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-4031,Library Technicians,detailed,"73,000",1.6,,,,,18.79,"39,070",0.5,11.24,14.10,17.78,22.67,28.49,"23,370","29,330","36,970","47,160","59,250",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-9000,Other Educational Instruction and Library Occupations,minor,"1,659,870",0.5,,,,,*,"38,620",0.3,*,*,*,*,*,"22,360","27,570","30,460","46,460","61,940",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-9020,Farm and Home Management Educators,broad,"10,620",10.8,,,,,27.90,"58,040",3.1,14.44,17.86,24.03,32.53,44.58,"30,030","37,140","49,990","67,660","92,720",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-9021,Farm and Home Management Educators,detailed,"10,620",10.8,,,,,27.90,"58,040",3.1,14.44,17.86,24.03,32.53,44.58,"30,030","37,140","49,990","67,660","92,720",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-9030,Instructional Coordinators,broad,"184,740",1.1,,,,,33.92,"70,560",0.5,18.46,23.92,30.64,38.84,48.60,"38,390","49,750","63,740","80,780","101,090",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-9031,Instructional Coordinators,detailed,"184,740",1.1,,,,,33.92,"70,560",0.5,18.46,23.92,30.64,38.84,48.60,"38,390","49,750","63,740","80,780","101,090",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-9040,Teaching Assistants,broad,"1,308,560",0.6,,,,,*,"32,640",0.3,*,*,*,*,*,"21,930","24,100","29,550","37,210","47,080",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-9044,"Teaching Assistants, Postsecondary",detailed,"121,290",0.5,,,,,*,"41,170",0.3,*,*,*,*,*,"22,730","29,670","38,040","49,010","62,260",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-9045,"Teaching Assistants, Except Postsecondary",detailed,"1,187,270",0.6,,,,,*,"31,760",0.3,*,*,*,*,*,"21,890","24,040","29,360","36,970","46,530",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-9090,Miscellaneous Educational Instruction and Library Workers,broad,"155,950",1.4,,,,,23.87,"49,650",0.8,11.20,14.49,22.26,29.26,38.42,"23,300","30,130","46,300","60,860","79,920",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-9099,"Educational Instruction and Library Workers, All Other",detailed,"155,950",1.4,,,,,23.87,"49,650",0.8,11.20,14.49,22.26,29.26,38.42,"23,300","30,130","46,300","60,860","79,920",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"1,815,290",0.5,,,,,31.78,"66,100",1.5,13.95,17.92,24.61,38.08,58.86,"29,010","37,270","51,190","79,200","122,420",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1000,Art and Design Workers,minor,"609,150",1.1,,,,,28.32,"58,910",1.0,13.79,16.79,23.18,36.43,49.12,"28,680","34,930","48,220","75,770","102,160",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1010,Artists and Related Workers,broad,"83,070",4.1,,,,,45.83,"95,330",1.9,18.26,28.79,38.94,60.54,78.57,"37,980","59,890","80,990","125,930","163,420",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1011,Art Directors,detailed,"42,080",2.6,,,,,55.50,"115,430",1.9,27.51,37.26,48.51,65.07,93.33,"57,220","77,490","100,890","135,350","194,130",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1012,Craft Artists,detailed,"3,740",7.6,,,,,19.58,"40,730",3.6,10.94,13.86,17.27,22.68,29.47,"22,760","28,830","35,930","47,170","61,290",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",detailed,"9,430",11.9,,,,,33.18,"69,010",7.8,9.34,17.94,29.24,46.44,60.54,"19,430","37,310","60,820","96,580","125,930",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1014,Special Effects Artists and Animators,detailed,"20,430",9.9,,,,,41.45,"86,220",7.0,22.12,29.47,37.88,49.36,63.16,"46,000","61,300","78,790","102,660","131,370",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1019,"Artists and Related Workers, All Other",detailed,"7,390",8.9,,,,,32.33,"67,240",4.8,10.46,18.42,29.61,46.11,55.30,"21,750","38,310","61,580","95,910","115,020",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1020,Designers,broad,"526,080",0.8,,,,,25.56,"53,160",1.0,13.72,15.15,22.29,30.21,44.22,"28,540","31,510","46,370","62,840","91,970",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1021,Commercial and Industrial Designers,detailed,"27,940",3.2,,,,,38.31,"79,680",3.1,21.56,27.44,37.03,47.44,61.64,"44,840","57,070","77,030","98,680","128,210",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1022,Fashion Designers,detailed,"19,310",5.3,,,,,40.22,"83,650",2.5,18.02,24.34,37.24,48.71,62.92,"37,480","50,630","77,450","101,320","130,870",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1023,Floral Designers,detailed,"36,000",1.8,,,,,15.43,"32,100",1.0,10.98,13.38,14.36,17.68,21.55,"22,830","27,830","29,880","36,770","44,820",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1024,Graphic Designers,detailed,"204,040",1.3,,,,,28.83,"59,970",1.0,15.06,18.88,24.38,35.92,47.24,"31,310","39,270","50,710","74,700","98,260",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1025,Interior Designers,detailed,"61,970",2.4,,,,,30.08,"62,570",1.2,14.87,22.32,29.01,37.35,47.63,"30,930","46,420","60,340","77,700","99,070",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1026,Merchandise Displayers and Window Trimmers,detailed,"159,790",1.4,,,,,17.08,"35,520",0.8,12.77,14.06,15.41,18.24,22.74,"26,560","29,240","32,060","37,930","47,290",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1027,Set and Exhibit Designers,detailed,"6,850",8.1,,,,,30.27,"62,960",2.7,14.81,18.84,26.37,37.94,48.34,"30,810","39,180","54,860","78,910","100,550",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1029,"Designers, All Other",detailed,"10,190",5.8,,,,,35.33,"73,480",4.5,14.54,21.43,29.96,47.13,62.49,"30,230","44,580","62,310","98,030","129,990",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2000,"Entertainers and Performers, Sports and Related Workers",minor,"438,600",2.0,,,,,34.55,"71,870",2.9,11.45,15.83,23.78,38.75,74.97,"23,820","32,930","49,470","80,600","155,940",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2010,"Actors, Producers, and Directors",broad,"168,350",4.8,,,,,45.85,"95,360",4.6,16.96,23.47,37.06,60.16,98.77,"35,270","48,810","77,080","125,130","205,440",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2011,Actors,detailed,"30,100",24.7,,,,,31.31,*,7.3,11.16,15.02,23.48,30.00,61.98,*,*,*,*,*,,TRUE
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2012,Producers and Directors,detailed,"138,250",5.2,,,,,49.01,"101,950",4.5,18.37,24.45,37.98,62.23,99.45,"38,210","50,860","79,000","129,440","206,860",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2020,"Athletes, Coaches, Umpires, and Related Workers",broad,"215,690",1.5,,,,,*,"54,390",1.6,*,*,*,*,*,"22,300","29,220","39,290","61,040","96,180",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2021,Athletes and Sports Competitors,detailed,"12,320",8.8,,,,,*,"116,930",4.9,*,*,*,*,*,"25,270","37,890","77,300",#,#,TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2022,Coaches and Scouts,detailed,"193,740",1.5,,,,,*,"50,550",1.1,*,*,*,*,*,"22,200","29,240","38,970","60,400","80,720",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2023,"Umpires, Referees, and Other Sports Officials",detailed,"9,620",8.0,,,,,*,"51,710",16.4,*,*,*,*,*,"19,170","24,350","35,860","48,430","81,620",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2030,Dancers and Choreographers,broad,"7,850",8.2,,,,,24.17,"50,280",4.4,10.30,14.14,19.47,29.54,45.52,"21,420","29,420","40,500","61,440","94,680",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2031,Dancers,detailed,"3,850",11.1,,,,,24.49,*,5.4,10.03,14.00,18.78,29.29,47.62,*,*,*,*,*,,TRUE
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2032,Choreographers,detailed,"3,990",12.0,,,,,23.86,"49,630",6.3,10.65,14.33,20.53,29.69,37.52,"22,150","29,800","42,700","61,750","78,030",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2040,"Musicians, Singers, and Related Workers",broad,"33,640",3.4,,,,,38.57,*,3.0,11.50,17.80,29.35,48.25,80.20,*,*,*,*,*,,TRUE
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2041,Music Directors and Composers,detailed,"9,560",4.7,,,,,31.29,"65,080",3.1,11.75,17.66,23.62,37.52,59.52,"24,440","36,720","49,130","78,030","123,800",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2042,Musicians and Singers,detailed,"24,080",4.2,,,,,41.46,*,3.9,11.47,18.12,30.49,55.09,88.77,*,*,*,*,*,,TRUE
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2090,"Miscellaneous Entertainers and Performers, Sports and Related Workers",broad,"13,070",7.8,,,,,23.60,*,5.4,9.60,13.77,17.59,25.06,38.79,*,*,*,*,*,,TRUE
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2091,"Disc Jockeys, Except Radio",detailed,"4,770",12.3,,,,,21.82,*,6.8,9.68,13.63,15.70,23.54,37.98,*,*,*,*,*,,TRUE
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2099,"Entertainers and Performers, Sports and Related Workers, All Other",detailed,"8,300",9.7,,,,,24.62,*,7.0,9.50,13.94,17.96,28.24,40.83,*,*,*,*,*,,TRUE
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-3000,Media and Communication Workers,minor,"573,200",0.9,,,,,34.50,"71,760",1.4,15.21,22.53,29.97,39.40,59.95,"31,630","46,860","62,340","81,950","124,690",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-3010,Broadcast Announcers and Radio Disc Jockeys,broad,"24,580",3.8,,,,,26.97,"56,110",2.4,10.99,13.97,18.09,28.89,49.56,"22,860","29,050","37,630","60,090","103,090",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-3011,Broadcast Announcers and Radio Disc Jockeys,detailed,"24,580",3.8,,,,,26.97,"56,110",2.4,10.99,13.97,18.09,28.89,49.56,"22,860","29,050","37,630","60,090","103,090",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-3020,"News Analysts, Reporters and Journalists",broad,"39,080",2.3,,,,,30.40,"63,230",1.5,14.05,16.95,23.26,37.14,57.98,"29,210","35,250","48,370","77,260","120,590",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-3023,"News Analysts, Reporters, and Journalists",detailed,"39,080",2.3,,,,,30.40,"63,230",1.5,14.05,16.95,23.26,37.14,57.98,"29,210","35,250","48,370","77,260","120,590",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-3030,Public Relations Specialists,broad,"242,710",0.9,,,,,35.22,"73,250",0.9,17.80,23.40,30.19,39.40,59.91,"37,020","48,670","62,800","81,960","124,620",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-3031,Public Relations Specialists,detailed,"242,710",0.9,,,,,35.22,"73,250",0.9,17.80,23.40,30.19,39.40,59.91,"37,020","48,670","62,800","81,960","124,620",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-3040,Writers and Editors,broad,"185,810",1.8,,,,,37.96,"78,950",2.6,18.55,23.85,34.44,47.44,62.96,"38,590","49,610","71,640","98,680","130,970",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-3041,Editors,detailed,"88,780",1.9,,,,,36.73,"76,400",1.3,17.78,23.26,30.46,47.00,62.22,"36,970","48,380","63,350","97,770","129,420",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-3042,Technical Writers,detailed,"47,620",2.7,,,,,39.17,"81,470",1.1,23.51,29.73,37.53,47.52,60.10,"48,890","61,830","78,060","98,840","125,010",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-3043,Writers and Authors,detailed,"49,410",5.5,,,,,39.00,"81,120",7.4,18.51,23.74,33.42,48.60,64.22,"38,500","49,390","69,510","101,080","133,580",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-3090,Miscellaneous Media and Communication Workers,broad,"81,010",2.4,,,,,28.68,"59,650",1.4,14.38,18.48,24.03,36.86,48.02,"29,910","38,440","49,980","76,660","99,890",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-3091,Interpreters and Translators,detailed,"52,170",2.9,,,,,28.08,"58,400",1.6,14.11,18.38,23.61,36.51,47.00,"29,360","38,230","49,110","75,940","97,760",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-3092,Court Reporters and Simultaneous Captioners,detailed,"12,300",3.5,,,,,31.36,"65,240",1.6,16.51,22.35,29.03,38.40,49.65,"34,340","46,480","60,380","79,860","103,270",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-3099,"Media and Communication Workers, All Other",detailed,"16,540",7.8,,,,,28.56,"59,400",3.0,13.98,18.54,23.99,36.98,47.15,"29,080","38,560","49,900","76,920","98,070",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-4000,Media and Communication Equipment Workers,minor,"194,350",3.3,,,,,28.35,"58,970",1.7,14.00,17.76,23.52,36.14,47.73,"29,120","36,950","48,920","75,180","99,270",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-4010,"Broadcast, Sound, and Lighting Technicians",broad,"90,940",3.2,,,,,26.80,"55,750",1.7,14.00,17.74,23.46,30.83,46.40,"29,120","36,910","48,790","64,130","96,520",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-4011,Audio and Video Technicians,detailed,"50,590",3.9,,,,,26.59,"55,310",1.9,14.50,18.41,23.47,30.42,43.36,"30,160","38,300","48,820","63,260","90,180",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-4012,Broadcast Technicians,detailed,"25,270",6.4,,,,,24.66,"51,280",3.3,11.82,14.45,21.51,30.09,43.68,"24,580","30,060","44,740","62,590","90,850",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-4014,Sound Engineering Technicians,detailed,"10,800",10.0,,,,,32.38,"67,360",3.0,14.00,20.24,29.09,38.33,59.95,"29,110","42,100","60,500","79,730","124,690",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-4015,Lighting Technicians,detailed,"4,280",13.1,,,,,27.89,"58,020",4.0,14.54,18.50,24.75,30.17,47.15,"30,230","38,470","51,470","62,750","98,070",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-4020,Photographers,broad,"38,420",4.6,,,,,23.18,"48,210",1.6,11.80,14.47,18.73,28.84,37.38,"24,540","30,090","38,950","60,000","77,760",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-4021,Photographers,detailed,"38,420",4.6,,,,,23.18,"48,210",1.6,11.80,14.47,18.73,28.84,37.38,"24,540","30,090","38,950","60,000","77,760",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-4030,"Television, Video, and Film Camera Operators and Editors",broad,"48,320",7.1,,,,,33.66,"70,020",3.5,15.98,21.31,29.02,38.64,61.52,"33,240","44,330","60,360","80,380","127,970",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-4031,"Camera Operators, Television, Video, and Film",detailed,"20,280",13.5,,,,,29.69,"61,740",2.6,14.50,18.48,23.67,37.15,48.74,"30,160","38,430","49,230","77,270","101,380",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-4032,Film and Video Editors,detailed,"28,030",8.2,,,,,36.54,"76,000",4.4,17.82,22.76,30.13,47.09,66.79,"37,060","47,350","62,680","97,950","138,910",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-4090,Miscellaneous Media and Communication Equipment Workers,broad,"16,670",13.6,,,,,33.31,"69,290",3.8,14.00,22.09,30.41,45.94,54.50,"29,120","45,960","63,250","95,560","113,360",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-4099,"Media and Communication Equipment Workers, All Other",detailed,"16,670",13.6,,,,,33.31,"69,290",3.8,14.00,22.09,30.41,45.94,54.50,"29,120","45,960","63,250","95,560","113,360",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-0000,Healthcare Practitioners and Technical Occupations,major,"8,787,730",0.2,,,,,43.80,"91,100",0.3,17.76,23.41,36.08,48.00,74.43,"36,930","48,700","75,040","99,840","154,810",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1000,Healthcare Diagnosing or Treating Practitioners,minor,"5,772,460",0.2,,,,,53.92,"112,160",0.3,28.67,30.71,39.07,60.34,93.82,"59,640","63,870","81,270","125,510","195,140",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1010,Chiropractors,broad,"35,810",2.5,,,,,39.06,"81,240",1.4,17.98,24.27,36.06,47.48,61.90,"37,400","50,470","75,000","98,760","128,750",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1011,Chiropractors,detailed,"35,810",2.5,,,,,39.06,"81,240",1.4,17.98,24.27,36.06,47.48,61.90,"37,400","50,470","75,000","98,760","128,750",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1020,Dentists,broad,"124,680",2.6,,,,,85.47,"177,770",1.8,30.71,48.95,78.47,#,#,"63,880","101,810","163,220",#,#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1021,"Dentists, General",detailed,"108,680",3.3,,,,,80.37,"167,160",1.8,30.20,48.83,77.10,#,#,"62,810","101,570","160,370",#,#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1022,Oral and Maxillofacial Surgeons,detailed,"5,330",12.3,,,,,149.74,"311,460",3.7,37.80,95.43,#,#,#,"78,620","198,490",#,#,#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1023,Orthodontists,detailed,"5,140",11.4,,,,,128.50,"267,280",6.0,46.13,72.45,#,#,#,"95,940","150,690",#,#,#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1024,Prosthodontists,detailed,790,30.4,,,,,69.10,"143,730",18.3,37.91,48.35,48.54,83.00,#,"78,850","100,570","100,950","172,650",#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1029,"Dentists, All Other Specialists",detailed,"4,750",11.1,,,,,86.25,"179,400",5.6,37.02,41.46,84.21,#,#,"76,990","86,230","175,160",#,#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1030,Dietitians and Nutritionists,broad,"66,690",1.6,,,,,31.55,"65,620",0.7,20.45,23.80,29.64,37.22,45.02,"42,530","49,490","61,650","77,430","93,640",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1031,Dietitians and Nutritionists,detailed,"66,690",1.6,,,,,31.55,"65,620",0.7,20.45,23.80,29.64,37.22,45.02,"42,530","49,490","61,650","77,430","93,640",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1040,Optometrists,broad,"38,720",3.6,,,,,60.31,"125,440",1.2,29.61,46.27,59.76,68.14,92.50,"61,590","96,230","124,300","141,730","192,390",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1041,Optometrists,detailed,"38,720",3.6,,,,,60.31,"125,440",1.2,29.61,46.27,59.76,68.14,92.50,"61,590","96,230","124,300","141,730","192,390",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1050,Pharmacists,broad,"312,550",1.0,,,,,60.43,"125,690",0.3,36.94,58.21,61.81,69.04,79.13,"76,840","121,070","128,570","143,600","164,590",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1051,Pharmacists,detailed,"312,550",1.0,,,,,60.43,"125,690",0.3,36.94,58.21,61.81,69.04,79.13,"76,840","121,070","128,570","143,600","164,590",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1070,Physician Assistants,broad,"132,940",1.6,,,,,57.43,"119,460",0.6,37.47,48.02,58.43,63.34,79.14,"77,940","99,880","121,530","131,740","164,620",,
